titre,url_fiche,annee_sortie,id_imdb,id_moviedb_final,budget
Joyeuse Retraite! 2,https://www.imdb.com/title/tt15035902/?ref_=adv_li_tt,2021,tt15035902,-,-
Les voisins de mes voisins sont mes voisins,https://www.imdb.com/title/tt15502904/?ref_=adv_li_tt,2021,tt15502904,-,-
Jerk,https://www.imdb.com/title/tt16868130/?ref_=adv_li_tt,2021,tt16868130,884255,0
l'été l'éternité,https://www.imdb.com/title/tt15078122/?ref_=adv_li_tt,2021,tt15078122,-,-
L'indivision,https://www.imdb.com/title/tt15348042/?ref_=adv_li_tt,2021,tt15348042,876270,0
Le Petit Piaf,https://www.imdb.com/title/tt13321782/?ref_=adv_li_tt,2021,tt13321782,756935,0
Mince alors 2!,https://www.imdb.com/title/tt14017174/?ref_=adv_li_tt,2021,tt14017174,756594,0
Municipale,https://www.imdb.com/title/tt15067124/?ref_=adv_li_tt,2021,tt15067124,-,-
Karma Sutra,https://www.imdb.com/title/tt14004292/?ref_=adv_li_tt,2021,tt14004292,-,-
Repentance,https://www.imdb.com/title/tt14917852/?ref_=adv_li_tt,2021,tt14917852,-,-
Quarantaines,https://www.imdb.com/title/tt14690568/?ref_=adv_li_tt,2021,tt14690568,-,-
French Touch: Desires,https://www.imdb.com/title/tt17597496/?ref_=adv_li_tt,2021,tt17597496,938833,0
La beauté du monde,https://www.imdb.com/title/tt15655568/?ref_=adv_li_tt,2021,tt15655568,892683,0
Love Bug,https://www.imdb.com/title/tt10373728/?ref_=adv_li_tt,2021,tt10373728,793709,0
Belle enfant,https://www.imdb.com/title/tt15269862/?ref_=adv_li_tt,2021,tt15269862,-,-
Les rendez-vous du samedi,https://www.imdb.com/title/tt15101036/?ref_=adv_li_tt,2021,tt15101036,-,-
Tic Tac,https://www.imdb.com/title/tt11846664/?ref_=adv_li_tt,2021,tt11846664,892690,0
Vas-tu renoncer?,https://www.imdb.com/title/tt15140116/?ref_=adv_li_tt,2021,tt15140116,848225,0
L'Instant présent,https://www.imdb.com/title/tt12728214/?ref_=adv_li_tt,2021,tt12728214,824413,0
Dogmatique - Le verità del destino,https://www.imdb.com/title/tt18233298/?ref_=adv_li_tt,2021,tt18233298,-,-
Legs,https://www.imdb.com/title/tt14845798/?ref_=adv_li_tt,2021,tt14845798,-,-
No Man's Land,https://www.imdb.com/title/tt12672720/?ref_=adv_li_tt,2021,tt12672720,-,-
Substance Noire,https://www.imdb.com/title/tt11235222/?ref_=adv_li_tt,2021,tt11235222,-,-
Ziyara,https://www.imdb.com/title/tt15520396/?ref_=adv_li_tt,2021,tt15520396,-,-
Boys Feels: I Love Trouble,https://www.imdb.com/title/tt15183366/?ref_=adv_li_tt,2021,tt15183366,862377,0
Lucie perd son cheval,https://www.imdb.com/title/tt15261064/?ref_=adv_li_tt,2021,tt15261064,872160,0
L'enfant Alien,https://www.imdb.com/title/tt11579696/?ref_=adv_li_tt,2021,tt11579696,-,-
"In Vino Veritas, O poveste frumoasa",https://www.imdb.com/title/tt15258736/?ref_=adv_li_tt,2021,tt15258736,-,-
Corona Clown,https://www.imdb.com/title/tt12364278/?ref_=adv_li_tt,2021,tt12364278,-,-
Purplemind,https://www.imdb.com/title/tt15446668/?ref_=adv_li_tt,2021,tt15446668,-,-
"Grandir, c'est chouette",https://www.imdb.com/title/tt15659944/?ref_=adv_li_tt,2021,tt15659944,801005,0
Mon père s'appelle Bernard Menez,https://www.imdb.com/title/tt3535150/?ref_=adv_li_tt,2021,tt3535150,893689,0
Lanceurs d'alerte,https://www.imdb.com/title/tt16494556/?ref_=adv_li_tt,2021,tt16494556,-,-
Les Trois Lascars,https://www.imdb.com/title/tt13697240/?ref_=adv_li_tt,2021,tt13697240,934803,0
Premier Royaume,https://www.imdb.com/title/tt15140152/?ref_=adv_li_tt,2021,tt15140152,857189,0
Olympique Marseille vs Paris Saint-Germain,https://www.imdb.com/title/tt15655086/?ref_=adv_li_tt,2021,tt15655086,-,-
La Montagne aux Mille regards,https://www.imdb.com/title/tt16912508/?ref_=adv_li_tt,2021,tt16912508,-,-
Des hommes de paille,https://www.imdb.com/title/tt11302336/?ref_=adv_li_tt,2021,tt11302336,828481,0
Dante's Divine Comedy,https://www.imdb.com/title/tt10465668/?ref_=adv_li_tt,2021,tt10465668,-,-
La tour de Nesle,https://www.imdb.com/title/tt14852752/?ref_=adv_li_tt,2021,tt14852752,845937,0
Dernier Soleil,https://www.imdb.com/title/tt14827236/?ref_=adv_li_tt,2021,tt14827236,838910,250000
Oeil oignon,https://www.imdb.com/title/tt15516760/?ref_=adv_li_tt,2021,tt15516760,-,-
Le film Mighty Six,https://www.imdb.com/title/tt15170304/?ref_=adv_li_tt,2021,tt15170304,-,-
Jojo,https://www.imdb.com/title/tt14917988/?ref_=adv_li_tt,2021,tt14917988,866626,0
Soleil Rouge,https://www.imdb.com/title/tt3357900/?ref_=adv_li_tt,2021,tt3357900,-,-
Nous disons révolution,https://www.imdb.com/title/tt15082814/?ref_=adv_li_tt,2021,tt15082814,848213,0
From Where They Stood,https://www.imdb.com/title/tt14131780/?ref_=adv_li_tt,2021,tt14131780,795897,0
L'Arme Ultime,https://www.imdb.com/title/tt10437232/?ref_=adv_li_tt,2021,tt10437232,-,-
Solitaires,https://www.imdb.com/title/tt15040900/?ref_=adv_li_tt,2021,tt15040900,-,-
Au jour d'aujourd'hui,https://www.imdb.com/title/tt14683902/?ref_=adv_li_tt,2021,tt14683902,822308,0
Les lendemains de veille,https://www.imdb.com/title/tt7126114/?ref_=adv_li_tt,2021,tt7126114,923372,0
Le silence de Sibel,https://www.imdb.com/title/tt16893002/?ref_=adv_li_tt,2021,tt16893002,-,-
Je ne suis pas ton pauvre,https://www.imdb.com/title/tt17657504/?ref_=adv_li_tt,2021,tt17657504,-,-
MIrror,https://www.imdb.com/title/tt14395062/?ref_=adv_li_tt,2021,tt14395062,-,-
Night is Our Space,https://www.imdb.com/title/tt16088510/?ref_=adv_li_tt,2021,tt16088510,-,-
Les mauvaises habitudes,https://www.imdb.com/title/tt14081396/?ref_=adv_li_tt,2021,tt14081396,784062,0
A86 Nord Sortie 10,https://www.imdb.com/title/tt15724150/?ref_=adv_li_tt,2021,tt15724150,-,-
Battle Bordel,https://www.imdb.com/title/tt10553928/?ref_=adv_li_tt,2021,tt10553928,892559,0
Dear Ed,https://www.imdb.com/title/tt14020878/?ref_=adv_li_tt,2021,tt14020878,-,-
L'homme qu'il vous faut,https://www.imdb.com/title/tt16420504/?ref_=adv_li_tt,2021,tt16420504,928243,0
La filière noire,https://www.imdb.com/title/tt16477752/?ref_=adv_li_tt,2021,tt16477752,-,-
Kamaloca,https://www.imdb.com/title/tt14109470/?ref_=adv_li_tt,2021,tt14109470,-,-
Waiting for May,https://www.imdb.com/title/tt10433262/?ref_=adv_li_tt,2021,tt10433262,-,-
L'Hiver,https://www.imdb.com/title/tt13836910/?ref_=adv_li_tt,2021,tt13836910,-,-
Un instant de bonheur,https://www.imdb.com/title/tt15459334/?ref_=adv_li_tt,2021,tt15459334,871698,0
Pièce démontée,https://www.imdb.com/title/tt4814910/?ref_=adv_li_tt,2021,tt4814910,-,-
Notre père,https://www.imdb.com/title/tt15498158/?ref_=adv_li_tt,2021,tt15498158,865534,0
La prophétie,https://www.imdb.com/title/tt15710406/?ref_=adv_li_tt,2021,tt15710406,873601,0
Le dernier acte,https://www.imdb.com/title/tt8961752/?ref_=adv_li_tt,IV 2021,tt8961752,928226,0
Fille de la mer Baltique,https://www.imdb.com/title/tt14458944/?ref_=adv_li_tt,2021,tt14458944,-,-
Trahis-moi si tu peux,https://www.imdb.com/title/tt16425674/?ref_=adv_li_tt,2021,tt16425674,-,-
Sudéris II : Résurgence,https://www.imdb.com/title/tt15276056/?ref_=adv_li_tt,2021,tt15276056,-,-
Le bal de Paris de Blanca Li,https://www.imdb.com/title/tt15172276/?ref_=adv_li_tt,2021,tt15172276,-,-
Aime-moi si tu peux,https://www.imdb.com/title/tt16425676/?ref_=adv_li_tt,2021,tt16425676,-,-
Requin Chagrin: Fou,https://www.imdb.com/title/tt14685188/?ref_=adv_li_tt,2021,tt14685188,-,-
Fantaisies et chroniques,https://www.imdb.com/title/tt15707254/?ref_=adv_li_tt,2021,tt15707254,-,-
A.U.D.,https://www.imdb.com/title/tt16288618/?ref_=adv_li_tt,2021,tt16288618,-,-
A Child's Smile,https://www.imdb.com/title/tt5678990/?ref_=adv_li_tt,2021,tt5678990,-,-
Chu Teh-Chun,https://www.imdb.com/title/tt13592166/?ref_=adv_li_tt,2021,tt13592166,893565,0
Adieu Vénus,https://www.imdb.com/title/tt15663190/?ref_=adv_li_tt,2021,tt15663190,882869,0
Un faux roman sur la vie d'Arthur Rimbaud,https://www.imdb.com/title/tt15101050/?ref_=adv_li_tt,2021,tt15101050,889504,0
Chien perdu,https://www.imdb.com/title/tt12170702/?ref_=adv_li_tt,2021,tt12170702,884439,0
Alice et Moi: Le pire de nous deux,https://www.imdb.com/title/tt14953310/?ref_=adv_li_tt,2021,tt14953310,-,-
Les rescapés,https://www.imdb.com/title/tt14990982/?ref_=adv_li_tt,2021,tt14990982,-,-
"Patricia Petibon, le chant des étoiles",https://www.imdb.com/title/tt16807096/?ref_=adv_li_tt,2021,tt16807096,-,-
Sapeurs-Pompiers,https://www.imdb.com/title/tt12554252/?ref_=adv_li_tt,2021,tt12554252,893966,0
Mourir la paix,https://www.imdb.com/title/tt11026634/?ref_=adv_li_tt,2021,tt11026634,893987,0
Faire face,https://www.imdb.com/title/tt15832220/?ref_=adv_li_tt,2021,tt15832220,774252,0
De l'autre côté du mur,https://www.imdb.com/title/tt11167416/?ref_=adv_li_tt,2021,tt11167416,-,-
Frederic LA VERDE et Le Piano Rouge on live in Jumiege's Abbaye (Normandy),https://www.imdb.com/title/tt15017662/?ref_=adv_li_tt,2021,tt15017662,-,-
Déconfinés,https://www.imdb.com/title/tt13717924/?ref_=adv_li_tt,2021,tt13717924,-,-
Mathieu Madenian - Un spectacle familial,https://www.imdb.com/title/tt16158466/?ref_=adv_li_tt,2021,tt16158466,-,-
Live Photo Paris,https://www.imdb.com/title/tt16301036/?ref_=adv_li_tt,2021,tt16301036,-,-
Paris the Artists Way - Trio Sora et Yaman Okur,https://www.imdb.com/title/tt18308238/?ref_=adv_li_tt,2021,tt18308238,-,-
À l'ombre des hommes de sa vie,https://www.imdb.com/title/tt11107884/?ref_=adv_li_tt,2021,tt11107884,-,-
Paris Saint-Germain vs Lille OSC,https://www.imdb.com/title/tt15673022/?ref_=adv_li_tt,2021,tt15673022,-,-
Margot s'en va...,https://www.imdb.com/title/tt14935840/?ref_=adv_li_tt,2021,tt14935840,-,-
Head or Tail: Redemption,https://www.imdb.com/title/tt16245062/?ref_=adv_li_tt,2021,tt16245062,-,-
La Colline,https://www.imdb.com/title/tt15100894/?ref_=adv_li_tt,2021,tt15100894,889484,0
Pomme d'amour,https://www.imdb.com/title/tt15294474/?ref_=adv_li_tt,2021,tt15294474,-,-
Appuyé au mur,https://www.imdb.com/title/tt15132754/?ref_=adv_li_tt,2021,tt15132754,853152,0
Après l'amour,https://www.imdb.com/title/tt11316284/?ref_=adv_li_tt,2021,tt11316284,-,-
"Kalika: Mon Amour, Mon Ami",https://www.imdb.com/title/tt14311204/?ref_=adv_li_tt,2021,tt14311204,-,-
Les planches en délires! (Stageplay),https://www.imdb.com/title/tt14839946/?ref_=adv_li_tt,2021,tt14839946,-,-
Sands of Arena,https://www.imdb.com/title/tt10934920/?ref_=adv_li_tt,2021,tt10934920,-,-
Les Rêves Cinétiques d'un Montreur d'Ombres,https://www.imdb.com/title/tt15129414/?ref_=adv_li_tt,2021,tt15129414,-,-
Monarque,https://www.imdb.com/title/tt12206006/?ref_=adv_li_tt,2021,tt12206006,-,-
Faux Contact,https://www.imdb.com/title/tt13435054/?ref_=adv_li_tt,2021,tt13435054,-,-
Dark West - Director's Cut,https://www.imdb.com/title/tt15731894/?ref_=adv_li_tt,2021,tt15731894,-,-
Recuerda - un moment por ella,https://www.imdb.com/title/tt15227746/?ref_=adv_li_tt,2021,tt15227746,-,-
Klon: Nouveau Genre,https://www.imdb.com/title/tt14852738/?ref_=adv_li_tt,2021,tt14852738,-,-
Les Etoiles de Fontevraud,https://www.imdb.com/title/tt18556416/?ref_=adv_li_tt,2021,tt18556416,-,-
Entre honte et courage,https://www.imdb.com/title/tt18686738/?ref_=adv_li_tt,2021,tt18686738,949097,0
